type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,engineering,civil_engineering,structures,What is a retaining wall?,A retaining wall is a structure built to hold back soil on a slope and prevent it from sliding or eroding. It must resist the sideways pressure of the soil behind it.,intermediate,en,facts_yaml,facts
qna,engineering,control_systems,control_theory,What is the difference between an open-loop and a closed-loop control system?,"An open-loop system acts without checking its output, like a toaster running on a timer. A closed-loop system uses feedback, measuring the output and adjusting its action to reach the target, like a thermostat.",beginner,en,facts_yaml,facts
qna,engineering,control_systems,control_theory,What is a PID controller?,"A PID controller adjusts a system's input based on the error between the desired and measured values, combining proportional, integral, and derivative terms. It is widely used to control temperature, speed, and position.",intermediate,en,facts_yaml,facts
qna,engineering,control_systems,control_theory,What is a setpoint in control systems?,"A setpoint is the desired target value that a control system tries to maintain, such as 21 °C on a thermostat or a set speed in cruise control.",beginner,en,facts_yaml,facts
qna,engineering,control_systems,control_theory,What is overshoot in a control system?,Overshoot is when a system's output goes beyond the setpoint before settling. It is often expressed as a percentage of the step change and can be reduced by tuning the controller.,intermediate,en,facts_yaml,facts
qna,engineering,control_systems,control_theory,What is a transfer function?,"A transfer function is a mathematical expression, usually in the Laplace domain, that relates the output of a linear time-invariant system to its input. It is used to analyze stability and frequency response.",advanced,en,facts_yaml,facts
qna,engineering,robotics,robot_components,What is the difference between a sensor and an actuator in a robot?,"A sensor gathers information about the robot or its environment, such as a camera or distance sensor. An actuator produces movement or action, such as a motor that moves a joint.",beginner,en,facts_yaml,facts
qna,engineering,robotics,kinematics,What does degrees of freedom mean for a robot arm?,"Degrees of freedom are the number of independent ways a robot can move, usually one per joint. A robot arm needs six degrees of freedom to reach a point in space with any orientation.",intermediate,en,facts_yaml,facts
qna,engineering,robotics,robot_components,What is an end effector?,"An end effector is the device at the end of a robot arm that interacts with the environment, such as a gripper, suction cup, welding torch, or paint sprayer.",beginner,en,facts_yaml,facts
qna,engineering,robotics,kinematics,What is inverse kinematics?,"Inverse kinematics is the calculation of the joint angles needed for a robot's end effector to reach a desired position and orientation. It is harder than forward kinematics, which calculates the end position from known joint angles.",advanced,en,facts_yaml,facts
qna,engineering,robotics,navigation,What is SLAM in robotics?,SLAM (simultaneous localization and mapping) is a technique in which a robot builds a map of an unknown environment while keeping track of its own location within that map. It is used by autonomous vehicles and robot vacuums.,advanced,en,facts_yaml,facts
qna,engineering,robotics,robot_components,What is a rotary encoder?,A rotary encoder is a sensor that measures the angle or rotation of a shaft and converts it into a digital signal. Robots use encoders on motors to track position and speed.,intermediate,en,facts_yaml,facts
qna,engineering,robotics,navigation,What is LIDAR?,"LIDAR (light detection and ranging) measures distances by firing laser pulses and timing how long the reflections take to return. It creates detailed 3D maps and is used in self-driving cars, surveying, and robotics.",intermediate,en,facts_yaml,facts
qna,engineering,robotics,robot_components,What is a servo motor?,"A servo motor is a motor with built-in position feedback that can be commanded to move to and hold a specific angle or position. Servos are used in robot joints, model aircraft, and camera mounts.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,mechanical_properties,What is the difference between stress and strain?,"Stress is the internal force per unit area within a material, measured in pascals. Strain is the resulting deformation, the change in length divided by the original length, which has no units.",beginner,en,facts_yaml,facts
qna,engineering,materials_science,mechanical_properties,What is the difference between elastic and plastic deformation?,Elastic deformation is temporary: the material returns to its original shape when the load is removed. Plastic deformation is permanent and occurs when the load exceeds the material's yield point.,beginner,en,facts_yaml,facts
qna,engineering,materials_science,mechanical_properties,What does a stress-strain curve show?,"A stress-strain curve shows how a material deforms as increasing load is applied. It reveals the elastic region, yield strength, ultimate tensile strength, and the point of fracture.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,metals,How does carbon content affect the properties of steel?,"Increasing the carbon content of steel makes it harder and stronger but less ductile and more brittle. Low-carbon mild steel is easy to shape, while high-carbon steel is used for tools and blades.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,metals,What is work hardening?,"Work hardening is the strengthening of a metal by plastic deformation, such as hammering, rolling, or bending. Deformation creates and tangles dislocations in the crystal structure, making further deformation harder.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,metals,What are dislocations in crystalline materials?,"Dislocations are line defects in a crystal lattice where rows of atoms are misaligned. Metals deform plastically mainly by dislocations moving through the crystal, so controlling them controls strength.",advanced,en,facts_yaml,facts
qna,engineering,materials_science,advanced_materials,What is a shape memory alloy?,"A shape memory alloy, such as nickel-titanium (nitinol), can be deformed when cold and then return to its original shape when heated. It is used in medical stents, eyeglass frames, and actuators.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,advanced_materials,What is carbon fiber?,"Carbon fiber is made of very thin strands of carbon atoms bonded in crystal alignment. Embedded in a plastic resin, it forms a composite that is extremely strong and stiff for its weight, used in aircraft, racing cars, and sports equipment.",beginner,en,facts_yaml,facts
qna,engineering,materials_science,advanced_materials,What is Kevlar?,"Kevlar is a strong, lightweight synthetic aramid fiber with very high tensile strength. It is used in bulletproof vests, helmets, ropes, and tires.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,advanced_materials,What is aerogel?,"Aerogel is an ultralight solid made by replacing the liquid in a gel with gas, leaving a porous structure that is mostly air. It is an extremely effective thermal insulator.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,metals,What is a superalloy?,"A superalloy is a high-performance alloy, usually based on nickel or cobalt, that keeps its strength and resists corrosion at very high temperatures. Superalloys are used in jet engine turbine blades.",advanced,en,facts_yaml,facts
qna,engineering,materials_science,metals,Why is titanium used in aircraft and medical implants?,"Titanium has a high strength-to-weight ratio, excellent corrosion resistance, and is biocompatible, meaning the body does not reject it. These properties make it ideal for airframes and bone implants.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,corrosion,What is galvanic corrosion?,"Galvanic corrosion occurs when two different metals are in electrical contact in the presence of an electrolyte, such as salt water. The more reactive metal corrodes faster, while the less reactive one is protected.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,ceramics,Why are ceramics usually brittle?,"Ceramics have strong ionic and covalent bonds that prevent atoms from sliding past each other easily. Instead of deforming plastically, they tend to crack suddenly when stressed, especially at tiny flaws.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,polymers,What is vulcanization?,"Vulcanization is a process that heats natural rubber with sulfur to form cross-links between its polymer chains. It makes rubber stronger, more elastic, and more resistant to heat, as used in tires.",intermediate,en,facts_yaml,facts
qna,engineering,materials_science,testing,What does the Charpy impact test measure?,The Charpy impact test measures how much energy a material absorbs when a notched sample is broken by a swinging pendulum. It indicates toughness and reveals whether a material becomes brittle at low temperatures.,advanced,en,facts_yaml,facts
qna,engineering,materials_science,mechanical_properties,What does it mean for a material to be anisotropic?,"An anisotropic material has properties that differ depending on direction. Wood, for example, is much stronger along the grain than across it.",advanced,en,facts_yaml,facts
qna,engineering,materials_science,metals,What is the difference between ferrous and nonferrous metals?,"Ferrous metals contain iron, such as steel and cast iron, and are often magnetic and prone to rusting. Nonferrous metals, such as aluminum, copper, and zinc, contain little or no iron.",beginner,en,facts_yaml,facts
qna,engineering,materials_science,processing,What is sintering?,Sintering is the process of compacting and heating powdered material below its melting point so the particles bond together into a solid piece. It is used to make ceramics and metal parts through powder metallurgy.,intermediate,en,facts_yaml,facts
qna,engineering,materials_science,advanced_materials,What are carbon nanotubes?,"Carbon nanotubes are cylinders made of rolled-up sheets of carbon atoms arranged in a hexagonal pattern, only nanometers in diameter. They are extremely strong and can conduct electricity very well.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,propulsion,How can a rocket accelerate in the vacuum of space where there is no air to push against?,"A rocket pushes its exhaust gases backward at high speed, and by Newton's third law, the gases push the rocket forward. It does not need air, because the reaction force comes from the expelled propellant itself.",beginner,en,facts_yaml,facts
qna,engineering,astronautics,propulsion,What is specific impulse?,"Specific impulse measures how efficiently a rocket engine uses propellant, expressed as the thrust produced per unit weight of propellant consumed per second, in seconds. A higher specific impulse means more change in velocity from the same amount of propellant.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,propulsion,What is the Tsiolkovsky rocket equation?,The Tsiolkovsky rocket equation relates a rocket's possible change in velocity to its exhaust velocity and the ratio of its initial mass to its final mass: Δv = ve ln(m0/mf). It shows why rockets need a very large fraction of propellant.,advanced,en,facts_yaml,facts
qna,engineering,astronautics,launch,Why are many launch sites located near the equator?,"Earth's surface moves fastest at the equator, about 465 meters per second eastward. Launching eastward from near the equator adds this speed to the rocket, saving fuel, and makes it easier to reach equatorial orbits.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,orbits,What are Lagrange points?,"Lagrange points are five positions in a two-body system, such as the Sun and Earth, where a small object can remain in a stable position relative to the two larger bodies. The James Webb Space Telescope orbits near the Sun-Earth L2 point.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,orbits,How long does the International Space Station take to orbit Earth?,"The International Space Station orbits Earth about every 90 minutes at an altitude of roughly 400 kilometers, so its crew sees about 16 sunrises and sunsets each day.",beginner,en,facts_yaml,facts
qna,engineering,astronautics,orbits,Why doesn't a satellite in orbit fall to Earth?,"A satellite is constantly falling toward Earth, but it moves sideways so fast that Earth's surface curves away beneath it at the same rate. As a result, it keeps falling around the planet instead of into it.",beginner,en,facts_yaml,facts
qna,engineering,astronautics,orbits,How fast must a satellite travel to stay in low Earth orbit?,"A satellite in low Earth orbit must travel at about 7.8 kilometers per second, roughly 28,000 kilometers per hour. Lower speeds would cause it to spiral down into the atmosphere.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,navigation,How does GPS determine a location?,"A GPS receiver picks up signals from several satellites, each broadcasting its position and a precise time. By measuring how long the signals took to arrive from at least four satellites, the receiver calculates its position and corrects its own clock error.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,propulsion,What is an ion thruster?,"An ion thruster produces thrust by ionizing a propellant such as xenon and accelerating the ions with electric fields. It produces very small thrust but is extremely fuel-efficient, making it ideal for long missions.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,propulsion,What is the difference between solid and liquid rocket propellants?,"Solid propellants are premixed fuel and oxidizer cast into a solid block; they are simple and powerful but cannot be throttled or shut down once lit. Liquid propellants are stored in tanks and pumped into the engine, allowing throttling and restarts but requiring more complex systems.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,propulsion,What are hypergolic propellants?,"Hypergolic propellants are fuel and oxidizer combinations that ignite spontaneously on contact, with no ignition source needed. They are reliable for spacecraft maneuvering engines but are often highly toxic.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,space_environment,What is space debris?,"Space debris is defunct human-made objects in orbit, such as old satellites, spent rocket stages, and fragments from collisions. Traveling at high speeds, even small pieces can seriously damage spacecraft.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,space_environment,What is the Kessler syndrome?,The Kessler syndrome is a scenario in which the density of objects in low Earth orbit becomes high enough that collisions create debris that causes further collisions in a cascade. It could make some orbits unusable for generations.,advanced,en,facts_yaml,facts
qna,engineering,astronautics,missions,What are the Voyager probes?,"Voyager 1 and Voyager 2 are NASA space probes launched in 1977 to study the outer planets. Both have since left the heliosphere, making them the first human-made objects to reach interstellar space.",beginner,en,facts_yaml,facts
qna,engineering,astronautics,missions,What was Sputnik 1?,"Sputnik 1 was the first artificial satellite, launched by the Soviet Union on 4 October 1957. Its launch began the Space Age and the space race between the Soviet Union and the United States.",beginner,en,facts_yaml,facts
qna,engineering,astronautics,missions,Who was the first human to travel into space?,"Soviet cosmonaut Yuri Gagarin became the first human in space on 12 April 1961, orbiting Earth once aboard Vostok 1.",beginner,en,facts_yaml,facts
qna,engineering,astronautics,spacecraft,What is a CubeSat?,"A CubeSat is a small, standardized satellite built from 10-centimeter cube units. CubeSats are inexpensive to build and launch, making space accessible to universities and small companies.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,spacecraft,What are reaction wheels used for on spacecraft?,"Reaction wheels are spinning flywheels used to control a spacecraft's orientation without using propellant. Speeding up or slowing down a wheel makes the spacecraft rotate in the opposite direction, because angular momentum is conserved.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,orbits,What is aerobraking?,Aerobraking is a technique in which a spacecraft dips repeatedly into the upper atmosphere of a planet to slow down using atmospheric drag. It lowers the orbit while saving fuel.,advanced,en,facts_yaml,facts
qna,engineering,astronautics,propulsion,What is a solar sail?,"A solar sail is a large, very thin reflective sheet that propels a spacecraft using the tiny pressure of sunlight. The thrust is small but continuous and needs no fuel.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,space_environment,Why is radiation a hazard for astronauts?,"Beyond Earth's atmosphere and magnetic field, astronauts are exposed to high-energy cosmic rays and solar particles. This radiation can damage DNA, increasing the risk of cancer and other health problems.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,space_environment,Why do astronauts lose bone and muscle mass in space?,"In microgravity, bones and muscles no longer have to support the body's weight, so the body breaks them down faster than it rebuilds them. Astronauts exercise for about two hours a day to reduce this loss.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,launch,What is Max Q during a rocket launch?,"Max Q is the point during a launch when the rocket experiences maximum aerodynamic pressure, which depends on both its speed and the density of the air. Rockets often throttle down around this point to reduce structural stress.",advanced,en,facts_yaml,facts
qna,engineering,astronautics,orbits,What is orbital decay?,"Orbital decay is the gradual lowering of a satellite's orbit, mainly caused by drag from the thin upper atmosphere. Without reboosts, satellites in low orbits eventually reenter and burn up.",intermediate,en,facts_yaml,facts
qna,engineering,astronautics,missions,What did the New Horizons mission achieve?,"NASA's New Horizons spacecraft made the first close flyby of Pluto in July 2015, returning detailed images of its surface. It later flew past the Kuiper Belt object Arrokoth in 2019.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is Big O notation?,"Big O notation describes how an algorithm's running time or memory use grows as the input size grows, focusing on the dominant term for large inputs. For example, O(n) grows linearly, while O(n²) grows with the square of the input size.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is the difference between O(1) and O(n) time complexity?,"An O(1) operation takes the same amount of time regardless of input size, such as accessing an array element by index. An O(n) operation takes time proportional to the input size, such as scanning every element of a list.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,Why does binary search require a sorted list?,"Binary search works by comparing the target with the middle element and discarding the half that cannot contain it. This only works if the list is sorted, so that everything on one side is known to be smaller and everything on the other side larger.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is the time complexity of binary search?,"Binary search runs in O(log n) time, because each comparison halves the remaining search space. Searching a sorted list of a million items takes at most about 20 comparisons.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is linear search?,Linear search checks each element of a list one by one until it finds the target or reaches the end. It works on unsorted data but takes O(n) time.,beginner,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,How does bubble sort work?,"Bubble sort repeatedly steps through a list, compares adjacent elements, and swaps them if they are in the wrong order. Larger values gradually bubble to the end, and it takes O(n²) time, so it is inefficient for large lists.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,How does merge sort work?,"Merge sort divides a list into halves, recursively sorts each half, and then merges the two sorted halves into one sorted list. It always runs in O(n log n) time and is stable.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,How does quicksort work?,"Quicksort picks a pivot element, partitions the list so that smaller elements go before the pivot and larger ones after it, and then recursively sorts the two parts. It averages O(n log n) time and is very fast in practice.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,Why can quicksort take O(n²) time in the worst case?,"If the chosen pivot is always the smallest or largest element, such as when picking the first element of an already sorted list, each partition removes only one element. The recursion then goes n levels deep, doing O(n) work at each level.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is a stable sorting algorithm?,"A stable sorting algorithm keeps elements with equal keys in the same relative order they had before sorting. Merge sort is stable, while a typical quicksort is not.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is a divide-and-conquer algorithm?,"A divide-and-conquer algorithm solves a problem by splitting it into smaller subproblems of the same type, solving them recursively, and combining their solutions. Merge sort and binary search are examples.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is dynamic programming?,"Dynamic programming solves complex problems by breaking them into overlapping subproblems, solving each subproblem only once, and storing the results. It turns many exponential-time problems, such as computing Fibonacci numbers naively, into efficient ones.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is a greedy algorithm?,"A greedy algorithm builds a solution step by step, always making the choice that looks best at the moment. It is fast and works for some problems, such as making change with standard coins, but does not always find the optimal solution.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is memoization?,Memoization is an optimization technique in which a function stores the results of previous calls and returns the cached result when the same inputs occur again. It avoids repeating expensive calculations.,intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is the difference between breadth-first search and depth-first search?,"Breadth-first search explores a graph level by level, visiting all neighbors before moving deeper, and finds shortest paths in unweighted graphs. Depth-first search goes as deep as possible along one branch before backtracking.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What does Dijkstra's algorithm do?,Dijkstra's algorithm finds the shortest paths from a starting node to all other nodes in a graph with non-negative edge weights. It repeatedly selects the unvisited node with the smallest known distance and updates its neighbors.,advanced,en,facts_yaml,facts
qna,computer_science,computer_science,theory,What is the P versus NP problem?,P versus NP asks whether every problem whose solution can be quickly verified (NP) can also be quickly solved (P). It is one of the most important unsolved problems in computer science.,advanced,en,facts_yaml,facts
qna,computer_science,computer_science,theory,What is an NP-complete problem?,"An NP-complete problem is one of the hardest problems in NP: any problem in NP can be converted to it efficiently. If any NP-complete problem could be solved in polynomial time, all NP problems could; the traveling salesman decision problem is an example.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,theory,What is the halting problem?,"The halting problem asks whether there is a general algorithm that can decide, for any program and input, whether the program will eventually stop or run forever. Alan Turing proved in 1936 that no such algorithm can exist.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,algorithms,What is the difference between time complexity and space complexity?,"Time complexity describes how an algorithm's running time grows with input size, while space complexity describes how much extra memory it needs. Algorithms often trade one for the other.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a binary search tree?,"A binary search tree is a tree in which each node has at most two children, with all values in the left subtree smaller than the node and all values in the right subtree larger. It allows fast searching, insertion, and deletion when balanced.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a heap data structure?,"A heap is a tree-based structure in which each parent node is ordered relative to its children, so the smallest (min-heap) or largest (max-heap) element is always at the root. Heaps are used to implement priority queues.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a priority queue?,"A priority queue is a data structure where each element has a priority, and the element with the highest priority is removed first, regardless of insertion order. It is commonly implemented with a heap.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,Why do balanced trees matter for performance?,"In a balanced tree, such as an AVL or red-black tree, the height stays proportional to log n, so searches take O(log n) time. An unbalanced tree can degenerate into a linked list, making operations O(n).",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a trie?,"A trie, or prefix tree, is a tree that stores strings by sharing common prefixes, with each edge representing a character. It enables fast prefix searches and is used in autocomplete and spell checkers.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a hash collision?,"A hash collision occurs when two different keys produce the same hash value. Hash tables handle collisions using techniques such as chaining, which stores colliding items in a list, or open addressing, which probes for another empty slot.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is the difference between an array and a linked list in accessing elements?,"An array stores elements in contiguous memory, so any element can be accessed directly by index in O(1) time. A linked list must be traversed node by node from the start, taking O(n) time, though it allows easy insertion and deletion.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a set data structure?,A set is a collection of unique elements with no duplicates and usually no particular order. It supports fast membership tests and operations such as union and intersection.,beginner,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a dictionary or map data structure?,"A dictionary, or map, stores key-value pairs and lets you look up a value quickly by its unique key. Python's dict and Java's HashMap are examples.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is the difference between an adjacency list and an adjacency matrix?,"An adjacency matrix represents a graph as a grid showing whether each pair of vertices is connected, using O(V²) space. An adjacency list stores each vertex's neighbors in a list, which uses less space for sparse graphs.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,data_structures,What is a circular buffer?,"A circular buffer is a fixed-size array used as if its end were connected to its beginning. When it fills, new data overwrites the oldest data, making it useful for streaming data and logs.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is the von Neumann architecture?,"The von Neumann architecture is a computer design in which program instructions and data are stored in the same memory and processed by a CPU with an arithmetic unit, control unit, and registers. Most modern computers are based on it.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is the fetch-decode-execute cycle?,"The fetch-decode-execute cycle is the basic operation of a CPU. It fetches an instruction from memory, decodes it to determine what to do, and executes it, then repeats for the next instruction.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What does a CPU's clock speed measure?,"Clock speed measures how many cycles a processor's clock completes per second, given in gigahertz. A 3 GHz CPU completes 3 billion cycles per second, though actual performance also depends on how much work is done per cycle.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is a multi-core processor?,"A multi-core processor contains two or more independent processing units, called cores, on one chip. It can run several tasks truly in parallel, improving performance for multitasking and parallel programs.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is instruction pipelining?,"Pipelining lets a CPU overlap the stages of multiple instructions, such as fetching one while decoding another and executing a third. This increases the number of instructions completed per unit of time.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,Why do CPUs have multiple levels of cache?,"Small caches are very fast but hold little, while larger caches are slower. A hierarchy of L1, L2, and L3 caches keeps the most frequently used data in the fastest, smallest level while still holding more data nearby than main memory.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What does the arithmetic logic unit (ALU) do?,"The ALU is the part of the CPU that performs arithmetic operations, such as addition and subtraction, and logical operations, such as AND, OR, and comparisons.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is the control unit of a CPU?,"The control unit directs the operation of the processor. It interprets instructions and sends control signals that coordinate the ALU, registers, memory, and input/output devices.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is a computer bus?,"A bus is a communication system that transfers data between components inside a computer, such as the CPU, memory, and peripherals. Buses include lines for data, addresses, and control signals.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is an instruction set architecture?,"An instruction set architecture (ISA) is the set of machine instructions a processor can execute, along with its registers and data types. It is the interface between software and hardware; x86 and ARM are examples.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is the difference between RISC and CISC processors?,"RISC (reduced instruction set computer) processors use a small set of simple instructions that each execute quickly, as in ARM chips. CISC (complex instruction set computer) processors, such as x86, have many complex instructions that can do more work per instruction.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,architecture,What is endianness?,"Endianness is the order in which bytes of a multi-byte value are stored in memory. Big-endian stores the most significant byte first, while little-endian, used by x86 processors, stores the least significant byte first.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is two's complement?,"Two's complement is the standard way computers represent signed integers in binary. A negative number is formed by inverting all bits of the positive number and adding one, which lets the same circuits handle addition and subtraction.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,How are floating-point numbers stored in computers?,"Most computers use the IEEE 754 standard, which stores a floating-point number as a sign bit, an exponent, and a fraction (mantissa), similar to scientific notation in binary. This allows a wide range of values but limited precision.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,Why does 0.1 + 0.2 not exactly equal 0.3 in many programming languages?,"Numbers such as 0.1 and 0.2 cannot be represented exactly in binary floating point, just as 1/3 cannot be written exactly in decimal. The tiny rounding errors add up, so the result is 0.30000000000000004.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is integer overflow?,"Integer overflow occurs when a calculation produces a value too large to fit in the number of bits available. The value typically wraps around to a very small or negative number, which can cause bugs or security problems.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,Why is hexadecimal used in computing?,"Hexadecimal (base 16) is a compact way to write binary, because each hex digit represents exactly four bits. It is used for memory addresses, color codes, and displaying raw data.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is the difference between ASCII and Unicode?,"ASCII is an early 7-bit character encoding covering 128 characters, mainly English letters, digits, and symbols. Unicode is a universal standard that assigns codes to well over 100,000 characters from nearly all writing systems, plus emoji.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is UTF-8?,UTF-8 is a variable-length encoding for Unicode that uses one to four bytes per character. It is backward-compatible with ASCII and is the most widely used text encoding on the web.,intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,hardware,What is the difference between an SSD and a hard disk drive?,"A hard disk drive stores data magnetically on spinning platters read by a moving head. A solid-state drive stores data in flash memory chips with no moving parts, making it much faster, quieter, and more resistant to shock.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,hardware,What is BIOS or UEFI?,BIOS and its modern replacement UEFI are firmware stored on the motherboard that runs when a computer is switched on. They test the hardware and load the operating system's bootloader.,intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,hardware,What is firmware?,"Firmware is software permanently stored in a hardware device's non-volatile memory that provides low-level control of that device. Routers, printers, and keyboards all contain firmware.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is an interrupt in computing?,"An interrupt is a signal to the processor that an event needs immediate attention, such as a key press or data arriving from a network. The CPU pauses its current task, runs an interrupt handler, and then resumes.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,hardware,What is direct memory access (DMA)?,"Direct memory access allows hardware devices, such as disk controllers and network cards, to transfer data to and from main memory without involving the CPU for each byte. This frees the CPU for other work.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,hardware,What is the difference between 32-bit and 64-bit systems?,"A 64-bit processor handles data and memory addresses in 64-bit units, while a 32-bit processor uses 32-bit units. A 32-bit system can directly address only about 4 GB of memory, while a 64-bit system can address vastly more.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is the kernel of an operating system?,"The kernel is the core of an operating system that has full control over the hardware. It manages memory, processes, devices, and system calls, acting as a bridge between applications and hardware.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a system call?,"A system call is a request from a program to the operating system kernel for a service it cannot perform directly, such as reading a file, creating a process, or sending data over a network.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a context switch?,"A context switch is when the operating system saves the state of a running process or thread and loads the state of another, so the CPU can switch between tasks. It enables multitasking but takes some overhead.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is round-robin scheduling?,"Round-robin scheduling gives each process a fixed time slice on the CPU in turn. If a process does not finish within its slice, it goes to the back of the queue, which gives all processes fair access.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is paging in memory management?,"Paging divides memory into fixed-size blocks called pages, which are mapped to frames in physical memory by a page table. It lets processes use non-contiguous physical memory and supports virtual memory.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a page fault?,"A page fault occurs when a program accesses a page of virtual memory that is not currently in physical memory. The operating system then loads the page from disk, which is much slower than a normal memory access.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is thrashing in an operating system?,Thrashing is when a system spends most of its time swapping pages between memory and disk instead of doing useful work. It happens when running processes need more memory than is physically available.,advanced,en,facts_yaml,facts
