type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,language_foundation,vocabulary,nouns,"What does the word ""gratitude"" mean?","""Gratitude"" is a noun meaning the feeling of being thankful. Example: He expressed his gratitude to everyone who helped.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""initiative"" mean?","""Initiative"" is a noun meaning the ability to act without being told what to do, or a new plan to solve a problem. Example: She showed initiative by organizing the event herself.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""insight"" mean?","""Insight"" is a noun meaning a clear, deep understanding of a person, situation, or problem. Example: The book offers insight into life in ancient Rome.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""intuition"" mean?","""Intuition"" is a noun meaning the ability to know or understand something without conscious reasoning. Example: My intuition told me something was wrong.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""jeopardy"" mean?","""Jeopardy"" is a noun meaning danger of loss, harm, or failure. Example: His job was in jeopardy after the mistake.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""legacy"" mean?","""Legacy"" is a noun meaning something handed down from the past, or the lasting impact of someone's life or work. Example: The scientist's legacy lives on in her research.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""leisure"" mean?","""Leisure"" is a noun meaning free time when you are not working and can relax. Example: In his leisure time, he enjoys painting.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""milestone"" mean?","""Milestone"" is a noun meaning an important event or stage in the development of something. Example: Walking is a major milestone for a toddler.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""misconception"" mean?","""Misconception"" is a noun meaning a wrong idea or belief based on faulty understanding. Example: It is a common misconception that bats are blind.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""nostalgia"" mean?","""Nostalgia"" is a noun meaning a happy but slightly sad feeling when thinking about the past. Example: Old photos filled him with nostalgia.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""nuance"" mean?","""Nuance"" is a noun meaning a very small difference in meaning, expression, or sound. Example: Translators must understand every nuance of a text.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""obligation"" mean?","""Obligation"" is a noun meaning something you must do because of a law, promise, or duty. Example: Parents have an obligation to care for their children.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""obstacle"" mean?","""Obstacle"" is a noun meaning something that blocks the way or makes progress difficult. Example: Lack of money was the biggest obstacle to his education.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""perseverance"" mean?","""Perseverance"" is a noun meaning continued effort to achieve something despite difficulties. Example: With perseverance, she finally passed the exam.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""phenomenon"" mean?","""Phenomenon"" is a noun meaning a fact or event that can be observed, especially one that is unusual or interesting; the plural is phenomena. Example: Rainbows are a natural phenomenon.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""precaution"" mean?","""Precaution"" is a noun meaning an action taken in advance to prevent something bad from happening. Example: Wear a helmet as a safety precaution.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""predicament"" mean?","""Predicament"" is a noun meaning a difficult or unpleasant situation that is hard to get out of. Example: Losing his passport abroad left him in a predicament.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""priority"" mean?","""Priority"" is a noun meaning something considered more important than other things and dealt with first. Example: Safety is our top priority.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""procrastination"" mean?","""Procrastination"" is a noun meaning the habit of delaying tasks that should be done. Example: Procrastination led him to finish his essay at midnight.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""prosperity"" mean?","""Prosperity"" is a noun meaning the state of being successful and wealthy. Example: The new industry brought prosperity to the town.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""rapport"" mean?","""Rapport"" is a noun meaning a friendly relationship in which people understand each other well. Example: The teacher quickly built a rapport with her students.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""remorse"" mean?","""Remorse"" is a noun meaning a strong feeling of regret and guilt for something wrong you have done. Example: He showed no remorse for his actions.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""reputation"" mean?","""Reputation"" is a noun meaning the general opinion people have about someone or something. Example: The restaurant has an excellent reputation.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""resentment"" mean?","""Resentment"" is a noun meaning a feeling of anger or bitterness about being treated unfairly. Example: She felt resentment toward her boss for ignoring her ideas.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""sacrifice"" mean?","""Sacrifice"" is a noun meaning the act of giving up something valuable for the sake of something more important. Example: Her parents made many sacrifices to pay for her education.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""scenario"" mean?","""Scenario"" is a noun meaning a description of a possible situation or sequence of events. Example: In the worst-case scenario, we will have to cancel the trip.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""setback"" mean?","""Setback"" is a noun meaning a problem that delays or prevents progress. Example: The injury was a setback for the team.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""solitude"" mean?","""Solitude"" is a noun meaning the state of being alone, especially when it is peaceful and pleasant. Example: He enjoys the solitude of early morning walks.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""stamina"" mean?","""Stamina"" is a noun meaning the physical or mental strength to continue doing something for a long time. Example: Marathon runners need great stamina.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""tact"" mean?","""Tact"" is a noun meaning the ability to deal with difficult situations or people without upsetting them. Example: She handled the complaint with great tact.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""threshold"" mean?","""Threshold"" is a noun meaning the level at which something starts to happen, or the entrance to a room or building. Example: He has a high pain threshold.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""tradition"" mean?","""Tradition"" is a noun meaning a belief, custom, or way of doing something that has existed for a long time. Example: It is a family tradition to eat together on Sundays.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""trepidation"" mean?","""Trepidation"" is a noun meaning a feeling of fear or anxiety about something that may happen. Example: She opened the letter with trepidation.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""turmoil"" mean?","""Turmoil"" is a noun meaning a state of great confusion, disorder, or uncertainty. Example: The country was in political turmoil.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""venue"" mean?","""Venue"" is a noun meaning the place where an event, such as a concert or meeting, is held. Example: The venue for the wedding is a beautiful old castle.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""vigor"" mean?","""Vigor"" is a noun meaning physical or mental strength and energy. Example: He attacked the problem with renewed vigor.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""whim"" mean?","""Whim"" is a noun meaning a sudden wish or idea, especially one without a good reason. Example: On a whim, they booked a trip to Paris.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""wisdom"" mean?","""Wisdom"" is a noun meaning the ability to use knowledge and experience to make good decisions and judgments. Example: Her grandmother's wisdom helped her through hard times.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,nouns,"What does the word ""habit"" mean?","""Habit"" is a noun meaning something you do regularly, often without thinking about it. Example: Reading before bed is a good habit.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""abruptly"" mean?","""Abruptly"" is an adverb meaning suddenly and unexpectedly, often in a way that seems rude. Example: The meeting ended abruptly when the fire alarm went off.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""allegedly"" mean?","""Allegedly"" is an adverb meaning according to what people say, without it being proven. Example: The man allegedly stole a car.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""approximately"" mean?","""Approximately"" is an adverb meaning close to but not exactly a particular number or amount. Example: The journey takes approximately two hours.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""arguably"" mean?","""Arguably"" is an adverb meaning used to say that something can reasonably be claimed, even if not everyone agrees. Example: She is arguably the best player in the world.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""barely"" mean?","""Barely"" is an adverb meaning only just; almost not. Example: I could barely hear what he was saying.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""consequently"" mean?","""Consequently"" is an adverb meaning as a result. Example: He missed the bus and consequently was late for work.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""eventually"" mean?","""Eventually"" is an adverb meaning in the end, especially after a long time or delay. Example: After hours of searching, we eventually found the keys.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""explicitly"" mean?","""Explicitly"" is an adverb meaning in a clear and direct way, leaving no doubt. Example: The rules explicitly state that phones must be turned off.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""furthermore"" mean?","""Furthermore"" is an adverb meaning in addition; used to add another point to an argument. Example: The house is too small; furthermore, it is too expensive.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""hence"" mean?","""Hence"" is an adverb meaning for this reason; as a result. Example: The road was flooded, hence the delay.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""inadvertently"" mean?","""Inadvertently"" is an adverb meaning without intending to; by accident. Example: She inadvertently deleted the important file.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""merely"" mean?","""Merely"" is an adverb meaning only; just. Example: I was merely trying to help.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""nevertheless"" mean?","""Nevertheless"" is an adverb meaning in spite of what has just been said. Example: It was raining; nevertheless, they went for a walk.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""notably"" mean?","""Notably"" is an adverb meaning especially; in a way that is worth noticing. Example: Several guests, notably the mayor, arrived late.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""predominantly"" mean?","""Predominantly"" is an adverb meaning mainly; for the most part. Example: The audience was predominantly young people.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""presumably"" mean?","""Presumably"" is an adverb meaning used to say that you think something is likely to be true. Example: Presumably, the train is late because of the snow.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""promptly"" mean?","""Promptly"" is an adverb meaning quickly and without delay, or exactly at a specified time. Example: She replied promptly to my email.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""readily"" mean?","""Readily"" is an adverb meaning quickly and willingly, or easily. Example: He readily agreed to help us.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""seldom"" mean?","""Seldom"" is an adverb meaning not often; rarely. Example: We seldom go to the cinema these days.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""simultaneously"" mean?","""Simultaneously"" is an adverb meaning at exactly the same time. Example: The two events happened simultaneously.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""subsequently"" mean?","""Subsequently"" is an adverb meaning after something else happened; later. Example: He was arrested and subsequently released.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""thereby"" mean?","""Thereby"" is an adverb meaning as a result of this action. Example: She saved money every month, thereby paying off her loan early.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""ultimately"" mean?","""Ultimately"" is an adverb meaning finally, in the end, or at the most basic level. Example: Ultimately, the decision is yours.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""virtually"" mean?","""Virtually"" is an adverb meaning almost completely. Example: The town was virtually empty during the holiday.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""whereas"" mean?","""Whereas"" is a conjunction meaning used to compare or contrast two facts. Example: He loves coffee, whereas his wife prefers tea.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""albeit"" mean?","""Albeit"" is a conjunction meaning although; even though, used to add a limiting point. Example: It was a good plan, albeit an expensive one.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,adverbs,"What does the word ""hardly"" mean?","""Hardly"" is an adverb meaning almost not; only just. Example: I can hardly believe it's already December.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""back up"" mean?","""Back up"" is a phrasal verb meaning to support someone, or to make a copy of computer data in case the original is lost. Example: Always back up your files before updating your computer.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""break down"" mean?","""Break down"" is a phrasal verb meaning to stop working (for a machine), or to lose control of your emotions. Example: Our car broke down on the highway.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""bring up"" mean?","""Bring up"" is a phrasal verb meaning to mention a subject, or to raise and care for a child. Example: She brought up an interesting point during the meeting.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""call off"" mean?","""Call off"" is a phrasal verb meaning to cancel an event or plan. Example: The game was called off because of the storm.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""carry on"" mean?","""Carry on"" is a phrasal verb meaning to continue doing something. Example: Please carry on with your work while I make a phone call.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""catch up"" mean?","""Catch up"" is a phrasal verb meaning to reach the same level or position as someone, or to do work you have fallen behind on. Example: I need to catch up on my reading this weekend.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""check in"" mean?","""Check in"" is a phrasal verb meaning to register your arrival at a hotel or airport. Example: We checked in at the hotel at three o'clock.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""come across"" mean?","""Come across"" is a phrasal verb meaning to find or meet something or someone by chance. Example: I came across an old photo while cleaning the attic.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""come up with"" mean?","""Come up with"" is a phrasal verb meaning to think of an idea, plan, or solution. Example: She came up with a clever way to save money.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""count on"" mean?","""Count on"" is a phrasal verb meaning to rely on someone or something. Example: You can always count on me for help.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""cut back"" mean?","""Cut back"" is a phrasal verb meaning to reduce the amount of something, especially spending. Example: We need to cut back on eating out.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""deal with"" mean?","""Deal with"" is a phrasal verb meaning to take action to solve a problem or handle a situation. Example: The manager dealt with the complaint quickly.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""drop out"" mean?","""Drop out"" is a phrasal verb meaning to stop taking part in something, especially school or a course, before finishing. Example: He dropped out of college to start a business.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""end up"" mean?","""End up"" is a phrasal verb meaning to finally be in a particular place or situation, often without planning it. Example: We got lost and ended up in the next town.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""figure out"" mean?","""Figure out"" is a phrasal verb meaning to understand something or find the answer to a problem by thinking. Example: I can't figure out how to open this box.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""fill in"" mean?","""Fill in"" is a phrasal verb meaning to complete a form by writing information in the spaces, or to replace someone temporarily. Example: Please fill in your name and address.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""get along"" mean?","""Get along"" is a phrasal verb meaning to have a friendly relationship with someone. Example: I get along well with my coworkers.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""get over"" mean?","""Get over"" is a phrasal verb meaning to recover from an illness, shock, or disappointment. Example: It took her weeks to get over the flu.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""give in"" mean?","""Give in"" is a phrasal verb meaning to finally agree to something after resisting. Example: The parents gave in and bought the toy.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""go through"" mean?","""Go through"" is a phrasal verb meaning to experience something difficult, or to examine something carefully. Example: She went through a lot during her illness.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""hand in"" mean?","""Hand in"" is a phrasal verb meaning to give work or a document to someone in authority. Example: Please hand in your homework by Monday.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""hold on"" mean?","""Hold on"" is a phrasal verb meaning to wait for a short time, or to grip something tightly. Example: Hold on a minute, I'll get my keys.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""keep up"" mean?","""Keep up"" is a phrasal verb meaning to move or progress at the same speed as someone or something. Example: It's hard to keep up with all the changes in technology.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""let down"" mean?","""Let down"" is a phrasal verb meaning to disappoint someone by failing to do what they expected. Example: I promised to help, and I don't want to let her down.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""look forward to"" mean?","""Look forward to"" is a phrasal verb meaning to feel happy and excited about something that is going to happen. Example: I'm looking forward to the holidays.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""look into"" mean?","""Look into"" is a phrasal verb meaning to investigate or examine a situation or problem. Example: The company promised to look into my complaint.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""look up to"" mean?","""Look up to"" is a phrasal verb meaning to admire and respect someone. Example: Many young players look up to her.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""make up"" mean?","""Make up"" is a phrasal verb meaning to invent a story or excuse, or to become friends again after an argument. Example: He made up an excuse for being late.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""pick up"" mean?","""Pick up"" is a phrasal verb meaning to lift something, to collect someone, or to learn something without formal study. Example: Can you pick me up from the station?",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""point out"" mean?","""Point out"" is a phrasal verb meaning to tell someone about a fact or draw their attention to something. Example: She pointed out a mistake in my calculations.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""put off"" mean?","""Put off"" is a phrasal verb meaning to delay doing something until later. Example: Stop putting off your homework.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""put up with"" mean?","""Put up with"" is a phrasal verb meaning to accept or tolerate something unpleasant without complaining. Example: I can't put up with this noise any longer.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""rule out"" mean?","""Rule out"" is a phrasal verb meaning to decide that something is not possible or suitable. Example: The doctor ruled out a broken bone.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""run out of"" mean?","""Run out of"" is a phrasal verb meaning to use all of something so there is none left. Example: We've run out of milk.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""set up"" mean?","""Set up"" is a phrasal verb meaning to start or establish something, such as a business, or to arrange equipment. Example: They set up a small bakery in the village.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""show up"" mean?","""Show up"" is a phrasal verb meaning to arrive or appear, especially when expected. Example: Only half of the guests showed up.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""sort out"" mean?","""Sort out"" is a phrasal verb meaning to organize something or solve a problem. Example: We need to sort out the travel arrangements.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""stand out"" mean?","""Stand out"" is a phrasal verb meaning to be easy to see or noticeably better than others. Example: Her bright red coat made her stand out in the crowd.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""take after"" mean?","""Take after"" is a phrasal verb meaning to look or behave like an older family member. Example: He takes after his father.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""take off"" mean?","""Take off"" is a phrasal verb meaning to leave the ground and begin to fly, or to remove clothing. Example: The plane took off on time.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""take over"" mean?","""Take over"" is a phrasal verb meaning to take control of something from someone else. Example: A larger company took over the business.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""think over"" mean?","""Think over"" is a phrasal verb meaning to consider something carefully before deciding. Example: Let me think it over and call you tomorrow.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""turn down"" mean?","""Turn down"" is a phrasal verb meaning to refuse an offer or request, or to reduce the volume or heat. Example: She turned down the job offer.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""turn up"" mean?","""Turn up"" is a phrasal verb meaning to arrive, often unexpectedly, or to increase the volume or heat. Example: My lost keys turned up in my coat pocket.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""wear out"" mean?","""Wear out"" is a phrasal verb meaning to use something until it is damaged, or to make someone very tired. Example: The children wore me out.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""work out"" mean?","""Work out"" is a phrasal verb meaning to exercise, to find a solution, or to develop in a successful way. Example: I work out at the gym three times a week.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""bring about"" mean?","""Bring about"" is a phrasal verb meaning to cause something to happen. Example: The internet brought about huge changes in communication.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""carry out"" mean?","""Carry out"" is a phrasal verb meaning to do or complete a task, plan, or instruction. Example: The scientists carried out several experiments.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""come down with"" mean?","""Come down with"" is a phrasal verb meaning to become ill with a particular disease, usually not serious. Example: I think I'm coming down with a cold.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""fall apart"" mean?","""Fall apart"" is a phrasal verb meaning to break into pieces, or to stop working effectively. Example: The old book fell apart in my hands.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""get across"" mean?","""Get across"" is a phrasal verb meaning to succeed in making someone understand an idea. Example: The teacher got her point across with a simple diagram.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""look down on"" mean?","""Look down on"" is a phrasal verb meaning to think that you are better than someone. Example: He looks down on people who didn't go to university.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""make out"" mean?","""Make out"" is a phrasal verb meaning to be able to see, hear, or understand something with difficulty. Example: I couldn't make out what the sign said.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""put forward"" mean?","""Put forward"" is a phrasal verb meaning to suggest an idea or plan for others to consider. Example: She put forward a proposal to reduce costs.",advanced,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""stick to"" mean?","""Stick to"" is a phrasal verb meaning to continue doing or following something, such as a plan or decision. Example: Try to stick to your budget.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,phrasal_verbs,"What does the phrasal verb ""take up"" mean?","""Take up"" is a phrasal verb meaning to start a new hobby or activity, or to use an amount of time or space. Example: He took up painting after he retired.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""a piece of cake"" mean?","""A piece of cake"" is an idiom meaning something very easy to do. Example: The test was a piece of cake.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""break the ice"" mean?","""Break the ice"" is an idiom meaning to say or do something to make people feel more relaxed in a new or awkward situation. Example: The host told a joke to break the ice.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""hit the nail on the head"" mean?","""Hit the nail on the head"" is an idiom meaning to describe exactly what is causing a situation or problem. Example: You hit the nail on the head when you said we need more time.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""under the weather"" mean?","""Under the weather"" is an idiom meaning feeling slightly ill. Example: I'm feeling a bit under the weather today.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""once in a blue moon"" mean?","""Once in a blue moon"" is an idiom meaning very rarely. Example: We only eat out once in a blue moon.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""spill the beans"" mean?","""Spill the beans"" is an idiom meaning to reveal secret information, often by accident. Example: Who spilled the beans about the surprise party?",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""cost an arm and a leg"" mean?","""Cost an arm and a leg"" is an idiom meaning to be very expensive. Example: That new phone cost an arm and a leg.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""let the cat out of the bag"" mean?","""Let the cat out of the bag"" is an idiom meaning to reveal a secret carelessly or by mistake. Example: She let the cat out of the bag about their engagement.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""bite the bullet"" mean?","""Bite the bullet"" is an idiom meaning to force yourself to do something unpleasant or difficult that cannot be avoided. Example: I finally bit the bullet and went to the dentist.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""the ball is in your court"" mean?","""The ball is in your court"" is an idiom meaning it is your turn to take action or make a decision. Example: I've made my offer; now the ball is in your court.",intermediate,en,facts_yaml,facts
